trial,task,variant,suspended,t_run_s,wall,type,kind,step,n_messages,request_chars,n_tool_calls,tool_names,output_chars,started_at,ttft_ms,e2e_ms,decode_ms,itl_ms_mean,itl_ms_p50,itl_ms_p95,n_output_chunks,prompt_tokens,cached_tokens,completion_tokens,server_prompt_ms,server_prompt_tokens_computed,server_decode_ms_per_token,finish_reason,retries,prefill_tokens_computed
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,2.976,1789675898.491127,llm_call,agent,1,2,1904,1,['bash'],0,1789675895.607475,1721.4164159959182,2880.508625006769,985.9712499892339,89.63374999902126,70.26045798556879,280.6798339879606,12,530,339,24,1106.525,191,73.01791304347826,tool_calls,0,191
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,8.357,1789675903.871973,llm_call,agent,2,4,2700,1,['bash'],0,1789675899.2260869,3167.1110420138575,4644.511458027409,1303.2332079892512,76.6607769405442,66.04375000461005,76.25212499988265,18,695,526,30,2459.815,169,66.1414827586207,tool_calls,0,169
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,57.059,1789675952.573971,llm_call,agent,3,6,19446,1,['bash'],0,1789675906.8219771,44676.48833300336,45746.658082993235,909.3221669900231,75.7768472491686,62.19545900239609,66.58079099725,13,5222,691,25,44160.66,4531,61.90383333333333,tool_calls,0,4531
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,63.296,1789675958.8107772,llm_call,agent,4,8,20420,1,['bash'],0,1789675953.1112719,4473.626917024376,5696.887625003001,1070.9740000020247,97.3612727274568,78.48862500395626,310.80020798253827,12,5443,5218,24,3615.337,225,80.10269565217392,tool_calls,0,225
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,67.854,1789675963.368671,llm_call,agent,5,10,21408,1,['bash'],0,1789675959.1716568,3195.3653329983354,4194.0934160084,873.7183329940308,79.4289393630937,61.62433300050907,256.9638330023736,12,5653,5439,24,2670.511,214,64.2455652173913,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,71.869,1789675967.383991,llm_call,agent,6,12,22396,1,['bash'],0,1789675963.645309,2882.6823749986943,3738.0375000066124,726.9372919981834,90.86716149977292,66.9932920136489,260.1396669924725,9,5863,5649,21,2386.54,214,65.97555,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,74.281,1789675969.7965682,llm_call,agent,7,14,22729,1,['bash'],0,1789675967.580938,1174.780583998654,2215.162959008012,913.8062080019154,83.07329163653776,63.67812497774139,270.43825000873767,12,5914,5859,24,633.495,55,67.52656521739131,tool_calls,0,55
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,77.177,1789675972.692092,llm_call,agent,8,16,23103,1,['bash'],0,1789675970.049261,1556.750416988507,2642.45558300172,958.0041660228744,79.8336805019062,62.63362499885261,63.24191699968651,13,5980,5910,25,969.275,70,68.09891666666667,tool_calls,0,70
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,82.582,1789675978.096737,llm_call,agent,9,18,24269,1,['bash'],0,1789675972.922271,4112.030000018422,5172.725334006827,924.9466669862159,84.08606063511053,64.16983300005086,281.21616697171703,12,6246,5976,24,3559.125,270,68.43334782608696,tool_calls,0,270
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,86.968,1789675982.48272,llm_call,agent,10,20,25257,1,['bash'],0,1789675978.3657641,2931.2647500191815,4115.594583010534,1035.5769159796182,86.29807633163485,69.42712498130277,76.4337079890538,13,6456,6242,25,2406.903,214,69.52370833333333,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,92.315,1789675987.8297012,llm_call,agent,11,22,26423,1,['bash'],0,1789675982.754889,3886.8069169984665,5067.806709004799,996.4143329998478,90.58312118180434,71.49862498044968,278.2012080133427,12,6722,6452,24,3355.254,270,72.03795652173913,tool_calls,0,270
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,96.662,1789675992.1772301,llm_call,agent,12,24,27411,1,['bash'],0,1789675988.0314481,3153.3202920109034,4144.60991701344,863.6684999801219,78.51531818001108,61.0152909939643,254.4717499986291,12,6932,6718,24,2677.529,214,61.9801304347826,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,100.8,1789675996.314942,llm_call,agent,13,26,28399,1,['bash'],0,1789675992.4594612,2851.724499982083,3853.7206249893643,866.3289170071948,78.75717427338135,60.73529098648578,239.94212501565926,12,7142,6928,24,2346.514,214,63.58291304347826,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,105.123,1789676000.638131,llm_call,agent,14,28,29387,1,['bash'],0,1789675996.545561,3082.5459999905434,4091.9183749938384,881.1225829995237,80.1020529999567,63.52879200130701,246.38037499971688,12,7352,7138,24,2533.615,214,65.84208695652174,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,109.861,1789676005.375749,llm_call,agent,15,30,30375,1,['bash'],0,1789676000.8073988,3481.3387919857632,4567.802999983542,943.6941250169184,85.79037500153804,67.90470800478943,262.7856250037439,12,7562,7348,24,2928.158,214,69.53578260869565,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,114.077,1789676009.5918999,llm_call,agent,16,32,31363,1,['bash'],0,1789676005.5480042,3048.7400830024853,4043.3922499942128,864.872167003341,78.62474245484918,61.51883301208727,241.7376250086818,12,7772,7558,24,2569.011,214,62.51843478260869,tool_calls,0,214
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,118.386,1789676013.9016378,llm_call,agent,17,34,32352,1,['bash'],0,1789676009.76926,3038.998250005534,4131.1299999943,951.5209999808576,86.50190908916888,69.00104199303314,244.89662499399856,12,7983,7768,24,2530.345,215,67.06865217391304,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,122.697,1789676018.212358,llm_call,agent,18,36,33341,1,['bash'],0,1789676014.1212292,3015.284333989257,4090.5877919867635,923.1850830256008,83.92591663869098,65.74220801121555,265.4611250036396,12,8194,7979,24,2463.886,215,68.80213043478261,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,127.095,1789676022.6104681,llm_call,agent,19,38,34330,1,['bash'],0,1789676018.363104,3095.196334004868,4246.675834001508,1008.978500001831,91.72531818198463,76.10558401211165,265.8764160005376,12,8405,8190,24,2545.242,215,71.64986956521739,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,131.63,1789676027.145361,llm_call,agent,20,40,35319,1,['bash'],0,1789676022.901611,3124.5502080128063,4242.5244160112925,971.5432919911109,88.32211745373735,69.74504099343903,269.6747079899069,12,8616,8401,24,2576.167,215,70.63878260869565,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,136.4,1789676031.914817,llm_call,agent,21,42,36308,1,['bash'],0,1789676027.404433,3448.025333986152,4508.031541976379,919.0802079974674,83.55274618158795,64.7774999961257,259.5550410042051,12,8827,8612,24,2935.13,215,66.47739130434783,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,140.75,1789676036.264701,llm_call,agent,22,44,37297,1,['bash'],0,1789676032.127163,3134.261291997973,4135.8010830008425,872.4697500001639,79.31543181819671,62.172208999982104,249.19954099459574,12,9038,8823,24,2614.458,215,64.36834782608696,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,145.327,1789676040.842068,llm_call,agent,23,46,38286,1,['bash'],0,1789676036.4026508,3194.225582992658,4438.668332993984,1102.3021670116577,100.2092879101507,81.28091599792242,318.23279199306853,12,9249,9034,24,2518.477,215,77.66626086956522,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,149.622,1789676045.136822,llm_call,agent,24,48,39275,1,['bash'],0,1789676041.02095,3042.697875003796,4115.117125009419,936.171875015134,85.1065340922849,65.23770798230544,256.5070000127889,12,9460,9245,24,2530.57,215,66.70026086956521,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,154.397,1789676049.912162,llm_call,agent,25,50,40264,1,['bash'],0,1789676045.3269,3167.1684159955475,4584.359625005163,1187.4497920216527,107.94998109287752,92.38370798993856,311.6452500107698,12,9671,9456,24,2570.017,215,85.75691304347826,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,159.605,1789676055.1198678,llm_call,agent,26,52,41253,1,['bash'],0,1789676050.238701,3745.5062080116477,4877.249333017971,982.4902919935994,89.3172992721454,70.92058399575762,271.03729199734516,12,9882,9667,24,3128.024,215,72.12386956521739,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,164.362,1789676059.877116,llm_call,agent,27,54,42242,1,['bash'],0,1789676055.3205261,3380.2886659977958,4555.968750006286,1025.1567919913214,93.19607199921103,76.57770899822935,287.9447919840459,12,10093,9878,24,2823.61,215,73.61121739130435,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,168.934,1789676064.4489238,llm_call,agent,28,56,43231,1,['bash'],0,1789676060.121424,3164.0946670086123,4326.365042012185,1007.1648750163149,91.56044318330136,73.14691701321863,277.74283301550895,12,10304,10089,24,2637.76,215,71.22095652173914,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,173.454,1789676068.9694579,llm_call,agent,29,58,44220,1,['bash'],0,1789676064.6121228,3186.9455840205774,4355.836292001186,1004.1684999887366,91.2880454535215,71.5034999884665,291.6767910064664,12,10515,10300,24,2599.85,215,74.1046956521739,tool_calls,0,215
pagination-pages__Nw7mhZx,pagination-pages,bash-only,False,178.338,1789676073.8532438,llm_call,agent,30,60,45209,1,['bash'],0,1789676069.278257,3391.750625014538,4574.196583009325,1014.9740829947405,92.27037118134004,70.55958299315535,302.714958001161,12,10726,10511,24,2824.98,215,74.02778260869565,tool_calls,0,215
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,2.776,1789676898.2581928,llm_call,agent,1,2,1895,1,['bash'],0,1789676895.5409229,1389.836166985333,2717.144832975464,1216.1951250163838,57.91405357220875,50.233582995133474,53.05691598914564,22,514,338,34,1002.836,176,51.100151515151516,tool_calls,0,176
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,5.55,1789676901.032334,llm_call,agent,2,4,3097,1,['bash'],0,1789676898.563477,1573.8784999994095,2468.4901669970714,786.7985839839093,65.56654866532578,51.92716600140557,52.800417004618794,13,728,510,25,1180.246,218,52.34695833333333,tool_calls,0,218
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,7.342,1789676902.823918,llm_call,agent,3,6,3440,1,['bash'],0,1789676901.187468,754.6675000048708,1635.9971660131123,777.0753749937285,64.75628124947737,51.740124996285886,61.058249993948266,13,785,724,25,374.706,61,51.498250000000006,tool_calls,0,61
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,9.101,1789676904.582912,llm_call,agent,4,8,3781,1,['bash'],0,1789676902.940226,760.5435840087011,1642.2884589992464,775.6177079863846,64.63480899886538,51.22900000424124,61.57958399853669,13,842,781,25,371.116,61,51.56983333333333,tool_calls,0,61
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,11.034,1789676906.516563,llm_call,agent,5,10,4124,1,['bash'],0,1789676904.696207,879.0658329962753,1819.7312919946853,825.9566249907948,68.8297187492329,55.53170799976215,58.75420800293796,13,899,838,25,464.516,61,55.36666666666667,tool_calls,0,61
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,14.433,1789676909.914693,llm_call,agent,6,12,4922,1,['bash'],0,1789676906.669492,1725.2457079885062,3245.071082987124,1415.5791669909377,58.98246529128907,51.83566699270159,60.75616698944941,25,1033,895,37,1317.58,138,52.870305555555554,tool_calls,0,138
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,16.822,1789676912.303971,llm_call,agent,7,14,5275,1,['bash'],0,1789676910.009054,882.1665410068817,2294.6059580135625,1291.6754590114579,61.508355191021806,53.512916987529024,57.12033298914321,22,1091,1029,34,473.069,62,54.34254545454546,tool_calls,0,62
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,21.911,1789676917.3934689,llm_call,agent,8,16,7051,1,['bash'],0,1789676912.604914,3509.4851670146454,4787.693042017054,1169.8984999966342,61.57360526298075,52.50504199648276,56.77045902120881,20,1453,1087,32,3093.662,366,53.56154838709677,tool_calls,0,366
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,24.365,1789676919.847308,llm_call,agent,9,18,7391,1,['bash'],0,1789676917.537992,839.4660409830976,2308.7220409943257,1347.0958750112914,64.1474226195853,56.493334006518126,61.48091598879546,22,1506,1449,34,423.306,57,56.2490303030303,tool_calls,0,57
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,30.256,1789676925.737636,llm_call,agent,10,20,9142,1,['bash'],0,1789676920.113888,3594.704332994297,5622.916583000915,1912.3774170002434,59.76179428125761,54.871082975296304,58.296750008594245,33,1856,1502,45,3170.755,354,54.958659090909094,tool_calls,0,354
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,33.098,1789676928.580311,llm_call,agent,11,22,9535,1,['bash'],0,1789676925.869868,1256.8113339948468,2709.859124996001,1337.2784160019364,63.67992457152078,54.64041599771008,59.95633301790804,22,1922,1852,34,794.267,70,57.03942424242424,tool_calls,0,70
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,38.947,1789676934.429266,llm_call,agent,12,24,11387,1,['bash'],0,1789676928.865046,3572.247834003065,5563.1115839933045,1878.2827079994604,60.58976477417614,54.71075000241399,60.09858401375823,32,2290,1918,44,3140.342,372,55.40386046511628,tool_calls,0,372
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,41.909,1789676937.390785,llm_call,agent,13,26,11780,1,['bash'],0,1789676934.617237,1290.3687500220258,2773.329040996032,1369.921165984124,65.23434123733924,56.44333301461302,64.10204200074077,22,2355,2286,34,819.813,69,58.247515151515145,tool_calls,0,69
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,47.284,1789676942.765633,llm_call,agent,14,28,13531,1,['bash'],0,1789676937.609823,3606.572834018152,5155.283959000371,1434.8327909829095,62.38403439056128,54.23770798370242,64.52912502572872,24,2705,2351,36,3170.632,354,55.65311428571428,tool_calls,0,354
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,50.112,1789676945.594153,llm_call,agent,15,30,13886,1,['bash'],0,1789676942.930485,1061.8472079804633,2663.4475419996306,1481.077084026765,70.52748019175071,61.04141700780019,70.99933401332237,22,2762,2701,34,591.824,61,61.654,tool_calls,0,61
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,56.376,1789676951.858027,llm_call,agent,16,32,15638,1,['bash'],0,1789676945.842138,3792.0089999970514,6014.682625012938,2057.66820901772,76.20993366732297,68.87516597635113,86.8650839838665,28,3112,2758,40,3282.539,354,69.03082051282051,tool_calls,0,354
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,59.362,1789676954.8442829,llm_call,agent,17,34,16007,1,['bash'],0,1789676952.0498,1307.7692080114502,2793.546291999519,1367.6504169998225,65.12621033332488,56.68662500102073,65.12149999616668,22,3173,3108,34,868.162,65,57.21633333333333,tool_calls,0,65
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,65.766,1789676961.248203,llm_call,agent,18,36,18055,1,['bash'],0,1789676955.1649349,4335.297541983891,6082.809124985943,1629.724291007733,62.681703500297424,55.41120900306851,64.95708299917169,27,3591,3169,39,3876.629,422,56.918894736842105,tool_calls,0,422
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,68.869,1789676964.351607,llm_call,agent,19,38,18424,1,['bash'],0,1789676961.412438,1141.8370839965064,2938.420333986869,1648.6637500056531,78.50779761931682,70.26612502522767,72.52304098801687,22,3651,3587,34,617.158,64,69.12712121212121,tool_calls,0,64
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,75.315,1789676970.796926,llm_call,agent,20,40,20176,1,['bash'],0,1789676964.699806,4163.11887500342,6095.859417022439,1801.8827500054613,66.73639814835042,60.33258402021602,69.57637501182035,28,4001,3647,40,3708.887,354,59.94130769230769,tool_calls,0,354
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,78.835,1789676974.3167748,llm_call,agent,21,42,20737,1,['bash'],0,1789676971.0735471,1728.7458750070073,3242.3814999929164,1386.9759170047473,66.0464722383213,57.358916994417086,63.299500005086884,22,4107,3997,34,1275.656,110,58.50666666666667,tool_calls,0,110
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,85.877,1789676981.358724,llm_call,agent,22,44,22785,1,['bash'],0,1789676974.619657,4502.196291985456,6738.5326249932405,2035.658125008922,70.19510775892834,58.13429201953113,90.76299998559989,30,4525,4103,42,4048.012,422,64.53270731707318,tool_calls,0,422
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,89.693,1789676985.1754649,llm_call,agent,23,46,23156,1,['bash'],0,1789676981.694506,1789.8727499996312,3479.0586669987533,1528.1417499936651,72.7686547616031,63.279207999585196,73.51833299617283,22,4588,4521,34,1198.906,67,67.76536363636365,tool_calls,0,67
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,95.676,1789676991.158293,llm_call,agent,24,48,24911,1,['bash'],0,1789676985.468725,3935.713249986293,5689.059249998536,1626.4805830141995,65.05922332056798,58.078583009773865,64.6902080043219,26,4941,4584,38,3479.178,357,58.5132972972973,tool_calls,0,357
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,98.775,1789676994.2572732,llm_call,agent,25,50,25268,1,['bash'],0,1789676991.3491461,1184.032582998043,2900.2041250059847,1568.5085419972893,74.69088295225187,65.66708299214952,84.05624999431893,22,5000,4937,34,679.789,63,65.30227272727272,tool_calls,0,63
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,104.982,1789677000.4639401,llm_call,agent,26,52,27020,1,['bash'],0,1789676994.590114,4185.26045899489,5872.736666991841,1563.756707997527,67.989422086849,59.33950000326149,70.20787501824088,24,5351,4996,36,3727.982,355,60.124742857142856,tool_calls,0,355
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,108.643,1789677004.125427,llm_call,agent,27,54,27567,1,['bash'],0,1789677000.674381,1845.5301250214688,3449.4732080202084,1471.5532079862896,70.07396228506141,60.671916988212615,67.32491700677201,22,5453,5347,34,1366.656,106,61.72215151515151,tool_calls,0,106
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,115.119,1789677010.60127,llm_call,agent,28,56,29320,1,['bash'],0,1789677004.457424,4211.207667016424,6142.270042008022,1794.344624999212,66.45720833330415,59.48283299221657,68.82725001196377,28,5804,5449,40,3726.356,355,60.54161538461538,tool_calls,0,355
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,118.837,1789677014.319146,llm_call,agent,29,58,29881,1,['bash'],0,1789677010.7811892,1950.9485000162385,3537.389709003037,1449.8835839913227,69.04207542815823,60.515084012877196,62.94899998465553,22,5910,5800,34,1461.091,110,61.559,tool_calls,0,110
retry-decorator__2CGAYGq,retry-decorator,bash-only,False,126.674,1789677022.156085,llm_call,agent,30,60,31930,1,['bash'],0,1789677014.580279,5678.48766699899,7574.154792004265,1765.5099999974482,67.90423076913262,60.42079199687578,62.7213749976363,27,6329,5906,39,5156.793,423,62.03463157894736,tool_calls,0,423
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,2.921,1789675743.392575,llm_call,agent,1,2,1828,1,['bash'],0,1789675740.557173,1478.2906670006923,2835.1362500106916,1239.1145000001416,61.95572500000708,53.42616600682959,67.20545800635591,21,504,338,33,1039.37,166,54.67134375,tool_calls,0,166
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,5.643,1789675746.11451,llm_call,agent,2,4,2255,1,['bash'],0,1789675743.776433,996.9074169930536,2336.5658749826252,1229.8390829819255,64.72837278852239,54.3135829793755,66.80362499901094,20,580,500,32,524.547,80,56.17912903225807,tool_calls,0,80
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,8.487,1789675748.959064,llm_call,agent,3,6,2597,1,['bash'],0,1789675746.3411572,885.7538340089377,2617.430417012656,1513.5658329818398,84.08699072121333,70.50645898561925,104.86095797386952,19,633,576,31,429.72,57,71.73643333333332,tool_calls,0,57
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,11.764,1789675752.236004,llm_call,agent,4,8,2934,1,['bash'],0,1789675749.531656,1139.2494169995189,2703.623375011375,1423.7566250085365,79.09759027825203,67.46645801467821,74.47583400062285,19,685,629,31,549.389,56,69.55063333333332,tool_calls,0,56
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,14.851,1789675755.3229399,llm_call,agent,5,10,3463,1,['bash'],0,1789675752.448697,1819.2120410094503,2873.8617500057444,938.4347499872092,78.20289583226743,62.08745899493806,65.07024998427369,13,782,681,25,1209.818,101,67.116125,tool_calls,0,101
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,17.134,1789675757.605522,llm_call,agent,6,12,3872,1,['bash'],0,1789675755.503579,1201.4153329946566,2101.7132909910288,780.022833001567,70.9111666365061,54.271375003736466,217.31987499515526,12,854,778,24,759.455,76,57.05652173913043,tool_calls,0,76
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,19.696,1789675760.167356,llm_call,agent,7,14,4189,1,['bash'],0,1789675757.7203789,1081.0862500220537,2446.5060840011574,1218.0645419866778,87.00461014190556,71.95149999461137,80.81562499864958,15,900,850,27,536.553,50,72.57073076923076,tool_calls,0,50
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,23.135,1789675763.606842,llm_call,agent,8,16,5034,1,['bash'],0,1789675760.3475718,2343.6483749828767,3258.79600000917,806.4749580225907,67.20624650188256,53.11949999304488,64.02083300054073,13,1065,896,25,1926.067,169,53.99679166666667,tool_calls,0,169
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,25.401,1789675765.872928,llm_call,agent,9,18,5366,1,['bash'],0,1789675763.78894,935.6662499776576,2083.5902919934597,1013.0822920182254,72.36302085844467,59.717166994232684,66.0361250047572,15,1116,1061,27,507.875,55,59.463307692307694,tool_calls,0,55
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,30.869,1789675771.340471,llm_call,agent,10,20,7009,1,['bash'],0,1789675766.0595489,3946.6984999889974,5280.591916991398,1198.1653750117403,79.87769166744935,66.24562499928288,67.6537920080591,16,1446,1112,28,3399.967,334,67.21548148148148,tool_calls,0,334
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,33.324,1789675773.7955022,llm_call,agent,11,22,7395,1,['bash'],0,1789675771.559509,1202.7810830040835,2235.8436660142615,920.828625006834,65.77347321477386,53.60454099718481,60.49145801807754,15,1512,1442,27,776.858,70,55.0923076923077,tool_calls,0,70
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,38.855,1789675779.326858,llm_call,agent,12,24,9230,1,['bash'],0,1789675773.915324,4056.3737920019776,5411.1138340085745,1196.5480420039967,74.78425262524979,65.9878329897765,75.45166701311246,17,1887,1508,29,3612.619,379,63.23632142857143,tool_calls,0,379
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,42.234,1789675782.7057788,llm_call,agent,13,26,9609,1,['bash'],0,1789675779.638479,1502.4082090239972,3066.913584014401,1445.766666001873,76.09298242115122,66.58845802303404,74.81816699146293,20,1947,1883,32,863.791,64,69.64529032258064,tool_calls,0,64
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,46.535,1789675787.006655,llm_call,agent,14,28,10820,1,['bash'],0,1789675783.031921,2836.3031249900814,3973.8327079976443,1014.4706660066731,72.46219042904808,58.50937499781139,62.226915993960574,15,2163,1943,27,2355.927,220,60.586076923076924,tool_calls,0,220
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,52.468,1789675792.940025,llm_call,agent,15,30,12655,1,['bash'],0,1789675787.159538,3976.5015419980045,5780.143000010867,1683.3400830219034,70.13917012591264,60.51983401994221,125.6538330053445,25,2538,2159,38,3526.692,379,59.80291891891892,tool_calls,0,379
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,55.429,1789675795.9011672,llm_call,agent,16,32,13015,1,['bash'],0,1789675793.1098082,1142.0732499973383,2790.752416010946,1516.8039160198532,79.83178505367648,69.1800000204239,77.52962500671856,20,2597,2534,32,599.127,63,69.20309677419354,tool_calls,0,63
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,63.905,1789675804.376516,llm_call,agent,17,34,15079,1,['bash'],0,1789675796.30063,5422.367124992888,8075.204583990853,2475.254834018415,88.40195835780052,78.5455409786664,141.80441599455662,29,3058,2593,43,4832.925,465,75.17290476190476,tool_calls,0,465
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,66.925,1789675807.396668,llm_call,agent,18,36,15451,1,['bash'],0,1789675804.606442,1432.8497500100639,2789.464166999096,1237.6768329995684,65.14088594734571,55.85437500849366,62.76854101452045,20,3122,3054,32,989.155,68,57.02422580645161,tool_calls,0,68
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,74.566,1789675815.0380769,llm_call,agent,19,38,17515,1,['bash'],0,1789675807.8298671,5180.69983299938,7207.7047920029145,1864.5772919990122,77.69072049995884,65.52429200382903,149.96500001871027,25,3583,3118,38,4677.091,465,67.15578378378379,tool_calls,0,465
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,78.164,1789675818.635946,llm_call,agent,20,40,18067,1,['bash'],0,1789675815.3321831,1937.3403339996003,3302.5334590056445,1207.4055410048459,86.24325292891756,66.97804102441296,81.91887498833239,15,3687,3579,27,1355.427,108,73.18261538461539,tool_calls,0,108
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,85.891,1789675826.363065,llm_call,agent,21,42,19982,1,['bash'],0,1789675818.805295,4600.365249993047,7556.377542001428,2723.3039170096163,97.26085417891487,71.46208398626186,233.42770797898993,29,4082,3683,43,4122.197,399,80.45369047619047,tool_calls,0,399
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,89.658,1789675830.129998,llm_call,agent,22,44,20546,1,['bash'],0,1789675826.5923269,2020.5108750087675,3536.9939590163995,1314.5849170105066,93.89892264360762,76.89108399790712,94.59783299826086,15,4191,4078,27,1429.783,113,79.19738461538462,tool_calls,0,113
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,99.489,1789675839.960293,llm_call,agent,23,46,22461,1,['bash'],0,1789675830.451932,5906.380917003844,9506.187791994307,3407.9195829981472,121.71141367850525,104.5046669896692,270.4074170032982,29,4586,4187,43,5281.961,399,98.82588095238096,tool_calls,0,399
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,105.267,1789675845.7387478,llm_call,agent,24,48,23025,1,['bash'],0,1789675841.0034308,1923.9029579912312,4734.07216698979,2595.9486670035403,108.16452779181418,96.35241597425193,218.2316670077853,25,4695,4582,38,1278.705,113,91.35327027027027,tool_calls,0,113
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,109.514,1789675849.985994,llm_call,agent,25,50,23577,1,['bash'],0,1789675846.5012832,1936.5535420074593,3483.491708000656,1368.2002910063602,97.72859221474002,82.19229098176584,97.83266601152718,15,4799,4691,27,1340.339,108,79.43261538461539,tool_calls,0,108
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,118.036,1789675858.50815,llm_call,agent,26,52,25532,1,['bash'],0,1789675850.4129028,5664.687290991424,8094.5313749834895,2255.615709000267,80.55770389286668,67.53445800859481,139.45083299768157,29,5204,4795,43,5107.861,409,69.46921428571429,tool_calls,0,409
schema-validator-paths__78pRREi,schema-validator-paths,bash-only,False,122.142,1789675862.6139011,llm_call,agent,27,54,26096,1,['bash'],0,1789675858.876723,2447.9666669794824,3735.714124981314,1148.2404580165166,82.01717557260834,69.54704198869877,75.001292017987,15,5313,5200,27,1877.1,113,69.45003846153847,tool_calls,0,113
